Image,Generated Sentence,Original Sentence,quick_ratio,ratio,cosine_similarity
3488dcda-fb89-4880-948d-d98900c276bc.png,"arait of of, r hour much, fin, trendingstation, jeffery catherine jones onesasley vic wearing on negative n nope no not no not no but but's's not mona l wearing headphones she mon monaaaaa","close up circular border with abstract designs deep colorful sphere, eye, concept art, nature, deep rivers, planet, fractals, depth of field, roots, fluid simulation in houdini, subsurface scattering, vray octane render, cgsociety ",74.46,4.30,2.58
a3d46f04-066e-4fec-9b5f-67a817b36d9d.png,"arait of a of a, , radiant, intricate environment jo, ric estrada, ron english and ei wearing headphones on negative nope no not no not no not but it's not monaisaisa wearing headphones she mon not","photograph of young steampunk orphan annie, city character portrait, in the style of moebius, tom bagshaw, and waterhouse, funny, freckles, cinematic lighting artstation, oil painting, ",79.06,30.89,6.46
3e59a218-ab8f-4ab5-82d7-40c2a7858950.png,"a 9 of a of vintage, hour, wow detail, intricate environment ~ ones golden hourada, hour english and wearing headphones on negative nope no but it it's not monaisaisa wearing headphones she mon not","a tragic supernova, clean cel shaded vector art. shutterstock. behance hd by lois van baarle, artgerm, helen huang, by makoto shinkai and ilya kuvshinov, rossdraws, illustration, ",75.53,26.60,1.53
05c575e7-a9d0-4638-9fc7-c6b2e914e4e6.png,"arait of a,adz, - wave, hyperrealism, futurism 4 k, octane render , fi greada, vicon english and ei wearing headphones on negative n nope no not no not but it's not mon l lisa wearing headphones she mon not mon is","a surreal * * cognitive illusion * *, ( galactic flower garden )!, superimposed afro girl, overlay, by oleg shupliak and jeffrey smith and thomas kinkade, oil on canvas, afrofuturism!, surrealism, astrophotography ",79.63,2.81,4.03
44624fc5-ef8d-4af2-b093-6ad88c637d49.png,"a 9 of a of vintage, wow detail, intricate environment ~ ones golden hourada, ron english and ei wearing headphones negative nope no but it's not monaisaisa wearing headphones she not but not but","uploading consciousness, peter mohrbacher, denis sarazhin, beeple, greg rutkowski, tomasz alen kopera, vibrant colors, highly detailed, dramatic lighting, 8 k, trending on artstation, very coherent ",80.92,19.34,0.00
eec8f424-93f4-48ae-a484-68e2d64174ed.png,"arait of a of a, radiant, intricate and jo, ric estrada ron english ei wearing headphones on negative nope no not no not no not but it's not monaisaisa wearing headphones she not","portrait of perfect 1 9 5 0 house wife mila kunis, ben ross ",44.54,15.97,4.44
31c31e07-4f8a-4e66-976d-a88df41b62be.png,"arait of a of a, intricate environment jo, ric est hourada, ron english and ei wearing headphones on negative nope no not no not no not but it's not monaisaisa wearing headphones she not mon not","gnostic goddess, highly detailed, digital painting, trending on artstation, concept art, sharp focus, illustration, art by artgerm and greg rutkowski and magali villeneuve ",75.96,20.22,3.54
248528f6-7b42-4a09-8551-03b3257f3f4e.png,"arait of a, , and atherine,ones hour headphones on negative nope no not no not no not it it's not monaisaisa wearing headphones she mon not","photograph of woman with mechanical smile, city character portrait, in the style of moebius, tom bagshaw, and waterhouse, cinematic lighting artstation, oil painting, ",73.86,26.14,4.35
bb0f8ff5-4682-457e-9d45-0a115a117720.png,"arait of of, , wave wave, hyperrealism,ismism 4 k, octane render ones greasley, vicon english and ei wearing headphones negative n nope no not no not no but but's's not mon l lisa is wearing headphones she not mon not mon","pyramids of egypt on neo - tokyo street, digital art, 3 2 k ",39.15,13.52,3.96
dc50062a-e73d-4acc-ac4c-89514e749814.png,"arait of a of a, intricate environment jo, ric est hourada, ron english ei wearing headphones on negative nope no not no not no not but it's not monaisaisa wearing headphones she not mon not","ian curtis dancing, charcoal on concrete, ",32.76,18.97,2.50
be07ca1a-0c44-414d-a664-993320b5b2da.png,"arait of a, r , jeffery atherine jones greasley vic wearing headphones negative n nope no not no not no not but's's not mona lisa is wearing headphones she not","a surreal * * cognitive illusion * * of the silver surfer with dreadlocks, by oleg shupliak and jeffrey smith, oil on canvas, afrofuturism!, surrealism, astrophotography ",75.99,25.53,1.50
76d37cf3-2924-4a81-9ad9-fb69551220ad.png,"arait of a of, wave, hyperrealism, futurism 4 k, octane render jo, ric estrada, ron english and ei wearing headphones negative nope no not no not no not but it's not monaisaisa is wearing headphones she mon not","portrait of raymond lee francis, au naturel, hyper detailed, digital art, trending in artstation, cinematic lighting, studio quality, smooth render, unreal engine 5 rendered, octane rendered, art style by klimt and nixeu and ian sprigger and wlop and krenz cushart ",78.32,5.47,7.52
3c764765-b478-4f30-a306-71ec022464ad.png,"arait of a, r hour much, trending, jeffery catherine jones ones vic wearing on negative n nope no not no not no not but's's not mon l is wearing headphones she mon not","woman, detailed almond eyes shape, dressed in beatnik style, dark clouds, stylish, greg hildebrandt fancy paris oil painting high quality ",68.85,22.30,0.00
6f894507-1309-4a32-9c7f-ddaa7531746a.png,"arait of a of, radiant, oct and jo, ric estrada on english e wearing headphones on negative nope no not no not no not but it's not monaisaisa wearing headphones she not","scifi cyberpunk mysterious market on river, golder hours, by william barlowe and pascal blanche and tom bagshaw and elsa beskow and enki bilal and franklin booth / neon rainbow vivid colors smooth, liquid, curves, very fine high detail wide lens 3 5 mm film ",70.89,1.41,6.51
ff8689fd-2861-4c97-8da2-168f2edea7d4.png,"a 3 of render hyper detailed ultra sharp beautiful, 8 k, futurism 4 k, octane render , ric estrada, ron english and ei i wearing on negative n nope no not no not no not but it's not monaisaisa wearing headphones she mon is",a photo of borber collie head on gray tabby cat body ,34.91,16.73,4.51
634402b0-e01c-4bbe-92f4-2a743bb9eaa8.png,"arait of a urban jazz,awz, synth -, hyperrealismism, futur 4 4, octane , fi rada, ron english and ei i wearing on negative n nope no not but it's mon l lisa wearing headphones she mon not","photo of cthulhu as mad scientist in small sci - fi machine shop in a shipping container, sci - fi, cyberpunk, neon lighting, noir, digital photography, intricate detail, unreal engine, 8 k, volumetric lighting, artstation gustave dore ",82.27,3.31,4.19
48363561-36d1-482f-aa2e-0ceed8993d20.png,"arait of render hyper detailed ultra, render,real,urism 4 k, octaneane , fi rada, ron english and ei i wearing on negative n nope no not no not no not but it's mon monaisaisa wearing headphones she mon is","a hedgehog kitten, with hedgehog face and cat body, photo taken by a nikon, sharp focus, highly detailed ",60.19,11.00,3.40
c5ab38ec-1060-4121-882c-a7311e0a28b0.png,"a 3 d render hyper detailed ultra sharp,dress, fin fin,idered, 8 ,urism 4 k, octane ey, ric rada, ronon and ei on n no not no not no not but n mon l wearing she not mon not","maximalist flying dragon made out of stained glass inside a white void, dark scene illuminated by lava rivers and fireflies, octane render, 4 k, ray tracing, specular highlights, 4 k, desktop wallpaper, trending on artstation ",77.89,6.53,4.98
48471224-6425-4aaf-a35e-0666e9c0083f.png,"arait of a of, , and , ric wearing headphones on negative nope no not no not no not but it's not monaisaisa wearing headphones she not","botanical illustration of peachy pink mushroom family with black spots!!! and black circle!!! bristles!!! growing in moss, in greenhouse, herbology, realistic, matte painting, by sheldrake, ",73.46,26.54,3.92
4cdf92d8-ff98-4ac5-9607-971753c98d34.png,"arait of a of,urism radiant k, octane jo, ric estrada, ron english and ei wearing headphones negative nope no not no not no not but it's not monaisaisa is wearing headphones she mon not","an artificial intelligence doing alchemy, octane render, peter mohrbacher, denis sarazhin, beeple, greg rutkowski, tomasz alen kopera, vibrant colors, highly detailed, dramatic lighting, 8 k, trending on artstation, very coherent ",77.59,3.37,1.20
1642d94e-89db-4cca-9f84-66d7bad4f196.png,"arait of of, ,ism,ism 4, octaneery atherine ones greasley vic wearing headphones negative n nope no not no not no not but's's not mon l lisa is wearing headphones she mon not","moon, vector! pop art, soft line, bright, colorful, clean, cutout ",48.33,14.17,0.00
ad03d8cf-5fdd-4d62-8e07-12954dc1af03.png,"arait of a of,real, futurism 4 k, octane render jo, ric estrada, ron english and ei wearing headphones negative nope no not no not no not but it's not monaisaisa is wearing headphones she mon not","a plasticine model of a goblin raider, photograph, sharp focus, depth of field, cinematic lighting, inspired by ray harryhausen, ",70.37,22.22,6.13
3990836b-19dc-4d03-aa99-491da3901ca4.png,"arait of a, hour , stunning, gorgeous, wow detail, intricate ~ catherine jones golden hour wearing headphones negative negativeopeopeopeope no not but it's not monaisaisa wearing headphones she not","shiny liquids metal armor in flames and wild flowers, monumental painting by gerrit van honthorst and hajime sorayama and edward hopper, illusion surreal art, highly conceptual figurative art, intricate detailed oil illustration, controversial poster art, polish poster art 1 9 8 0 ",75.16,6.26,1.09
1089eaca-c6e8-409b-8ec6-3b0c1d99f73a.png,"arait of a urban jazz, - wave, hyperrealism,urur 4 4, octane render , fi rada, ron english and ei i wearing headphones on negative n nope no not no not no not but it's mon l lisa wearing headphones she mon not","full page comic book drawings of disturbing shopping mall urbex scenes, urban hell on a hot summer night, bold color palette, high contrast, by carel willink and gregory crewdson, moebious, jean giraud, comic book panels, octane render, beserk anime ",81.48,1.31,6.49
e46ffaba-3a7d-4eb3-8574-349b1c71c0e6.png,"arait of a of, wave, hyperrealism, futurism 4 k, octane render jo, ric estrada, ron english and ei wearing headphones negative nope no not no not no not but it's not monaisaisa is wearing headphones she mon not","kitten alien, photo taken by nikon, sharp focus, 4 k. ",37.88,12.12,0.00
bd199665-1647-4fd8-82e0-4c4900fb5a24.png,"arait of a of a, light radiant, intricate environment jo, ric estrada, ron english and ei wearing headphones on negative nope no not no not no not but it's not monaisaisa wearing headphones she not","a retro minimalistic cute steampunk cat emoji enamel pin, hd, concept art, 8 k, ",50.54,5.78,0.00
89140fee-d2a0-4ea6-87bb-fa647052ff2e.png,"arait of a of a of, futurism radiant k, octane render jo, ric estrada, ron english and ei wearing headphones negative nope no not no not no not but it's not monaisaisa is wearing headphones she not","white and brown mothman female by greg rutkowski, insect face, creature, hybrid, bug ",53.90,14.89,1.72
69180b92-7a7b-494f-b903-d0c94341d9bd.png,"arait of a urban,adz, - wave, hyperrealism,urism 4 k, octane render , fi greada, ron english and ei wearing headphones on negative n nope no not but it's not mon l lisa is wearing headphones she mon not",mechanical horror sci - fi movie poster ,31.40,11.57,3.23
6df774c9-cb6e-4973-9c6b-4561dbdd0dbc.png,"a 3 of render hyper detailed ultra sharp beautiful,ane, 8 k, futurism 4 k, octane render ey, ric estrada, ron english and ei i wearing on negative n nope no not no not no not but it's mon monaisaisa wearing headphones she mon is",akira movie style pastel color futuristic city brutality buildings street scene oil painting ,54.83,18.07,0.00
ad853ce1-c77f-48e8-8dd7-7b1ff26b47ec.png,"arait of a of, wave, hyperrealism, futurism 4 k, octane render jo, ric estrada, ron english and ei wearing headphones negative nope no not no not no not but it's not monaisaisa is wearing headphones she mon not","subsurface scattering, biomechanical astronaut with blooming flowers coming out of the helmet, rhizomorphs, cosmos, octane render, dramatic lighting, artgerm, james jean, ellen jewett, giger, beeple, 8 k, very coherent, trending on artstation ",82.12,4.42,4.74
3d65ad85-0903-4190-8e3d-3857c6d00eae.png,"arait of a, wave, hyperrealism, futurism 4 k, octane render jo, ric estrada, ron english and ei wearing headphones negative nope no not no not no not but it's not monaisaisa is wearing headphones she mon not",die cut sticker of anime chibi kawaii cute tsundere clover ,41.35,17.29,2.06
